Date/time,Receiver1,Receiver2,Receiver3,Receiver4,Generator1,Receiver5,Receiver6,Generator2,Generator3,Receiver7,Generator4,Receiver8,Generator5,Generator6,Receiver9,Receiver10,Receiver11,Receiver12,Generator7,Receiver13,Receiver14,Receiver15,Receiver16,Generator8,Generator9,Receiver17,Generator10,Receiver18,Receiver19,Receiver20,Receiver21
8-6-2021 20:00:00,944254,155221,731320,1116611,399910,313883,997306,497263,361108,432207,68910,551749,896745,336150,865543,663102,114068,486025,2475981,259032,218337,90955,436411,1000138,943896,172473,1402397,60530,3440,142066,133238
8-6-2021 20:15:00,944291,155232,731375,1116682,399910,313900,997369,497263,361108,432229,68911,551784,896745,336150,865593,663194,114069,486028,2476165,259056,218337,90975,436456,1000334,943896,172484,1402594,60530,3440,142077,133250
8-6-2021 20:30:00,944326,155245,731424,1116737,399910,313918,997436,497263,361108,432255,68912,551824,896745,336150,865632,663279,114070,486030,2476347,259082,218337,90997,436502,1000516,943896,172495,1402766,60531,3440,142090,133262
8-6-2021 20:45:00,944364,155258,731475,1116779,399910,313934,997504,497263,361108,432278,68913,551863,896745,336150,865665,663349,114071,486033,2476510,259106,218337,91019,436543,1000677,943896,172505,1402939,60532,3441,142104,133275
8-6-2021 21:00:00,944397,155272,731523,1116832,399910,313951,997573,497263,361108,432300,68914,551902,896745,336150,865707,663439,114072,486035,2476689,259129,218337,91039,436582,1000856,943896,172516,1403105,60533,3441,142117,133286
8-6-2021 21:15:00,944474,155283,731577,1116898,399934,313967,997642,497263,361133,432320,68916,551938,896745,336169,865745,663536,114073,486038,2476855,259148,218337,91058,436618,1001021,943896,172526,1403284,60534,3441,142130,133297
8-6-2021 21:30:00,944577,155296,731628,1116951,400068,313984,997711,497263,361248,432339,68917,551977,896745,336284,865771,663621,114073,486040,2476960,259171,218337,91075,436664,1001030,943896,172537,1403389,60535,3441,142144,133308
8-6-2021 21:45:00,944676,155311,731676,1117003,400190,313999,997773,497263,361369,432360,68918,552020,896745,336388,865798,663710,114074,486043,2477068,259192,218337,91082,436708,1001030,943896,172548,1403491,60536,3441,142157,133321
8-6-2021 22:00:00,944779,155323,731726,1117068,400313,314015,997835,497263,361475,432379,68919,552058,896745,336492,865824,663803,114075,486045,2477179,259212,218337,91084,436746,1001030,943896,172558,1403609,60537,3441,142171,133333
8-6-2021 22:15:00,944879,155336,731771,1117121,400432,314030,997897,497263,361593,432400,68920,552093,896745,336594,865851,663896,114076,486047,2477290,259234,218337,91088,436796,1001030,943896,172569,1403715,60538,3441,142182,133344
8-6-2021 22:30:00,944983,155350,731819,1117180,400555,314046,997965,497263,361707,432421,68921,552132,896745,336699,865877,663986,114077,486050,2477397,259255,218337,91093,436825,1001030,943896,172579,1403829,60538,3441,142195,133358
8-6-2021 22:45:00,945070,155361,731862,1117227,400585,314059,998013,497263,361734,432440,68923,552167,896745,336726,865909,664072,114078,486052,2477552,259276,218337,91097,436866,1001146,943896,172588,1403968,60539,3442,142207,133366
8-6-2021 23:00:00,945160,155374,731908,1117286,400585,314073,998081,497263,361734,432460,68924,552209,896745,336726,865963,664158,114079,486055,2477738,259296,218337,91102,436902,1001320,943896,172598,1404161,60540,3442,142221,133380
8-6-2021 23:15:00,945199,155388,731957,1117347,400585,314087,998147,497263,361734,432477,68925,552250,896745,336726,866028,664235,114080,486057,2477907,259315,218337,91107,436946,1001499,943896,172609,1404343,60541,3443,142235,133394
8-6-2021 23:30:00,945235,155401,732005,1117412,400585,314100,998208,497263,361734,432493,68926,552290,896779,336726,866093,664315,114081,486059,2478087,259335,218337,91112,436982,1001638,943896,172620,1404512,60542,3443,142248,133405
8-6-2021 23:45:00,945271,155414,732052,1117468,400585,314113,998275,497263,361734,432512,68927,552325,896911,336726,866132,664400,114082,486061,2478258,259355,218337,91117,437024,1001638,943896,172631,1404697,60543,3443,142261,133417
8-7-2021 0:00:00,945304,155425,732093,1117505,400585,314126,998338,497263,361734,432529,68928,552368,896911,336726,866175,664466,114083,486064,2478492,259376,218337,91120,437070,1001638,943896,172642,1404931,60544,3444,142274,133430
8-7-2021 0:15:00,945339,155437,732144,1117560,400585,314140,998399,497263,361734,432538,68929,552407,896911,336726,866234,664543,114084,486067,2478733,259395,218337,91124,437099,1001638,943896,172652,1405159,60545,3444,142288,133443
8-7-2021 0:30:00,945371,155449,732189,1117625,400585,314153,998461,497263,361734,432540,68931,552444,896911,336726,866291,664631,114085,486069,2478975,259416,218337,91126,437138,1001638,943896,172663,1405417,60546,3444,142300,133453
8-7-2021 0:45:00,945405,155460,732236,1117699,400585,314166,998524,497263,361734,432542,68932,552482,896911,336726,866350,664729,114086,486071,2479241,259442,218337,91127,437179,1001638,943896,172673,1405662,60546,3444,142314,133462
8-7-2021 1:00:00,945439,155472,732289,1117775,400585,314179,998584,497263,361734,432544,68933,552516,896911,336726,866409,664826,114087,486073,2479485,259470,218337,91129,437217,1001638,943896,172684,1405929,60547,3445,142327,133472
8-7-2021 1:15:00,945471,155484,732330,1117835,400585,314192,998643,497263,361734,432545,68934,552556,896911,336726,866460,664914,114088,486076,2479737,259501,218337,91131,437251,1001638,943896,172695,1406181,60548,3445,142339,133483
8-7-2021 1:30:00,945504,155495,732385,1117907,400585,314205,998707,497263,361734,432547,68935,552594,896911,336726,866516,665012,114088,486078,2479997,259533,218337,91132,437283,1001638,943896,172705,1406428,60549,3445,142354,133493
8-7-2021 1:45:00,945538,155507,732430,1117952,400585,314218,998764,497263,361734,432549,68936,552628,896911,336726,866560,665086,114089,486080,2480211,259561,218337,91134,437314,1001638,943896,172716,1406657,60550,3445,142367,133502
8-7-2021 2:00:00,945570,155519,732477,1118023,400585,314232,998825,497263,361734,432550,68938,552665,896911,336726,866613,665185,114090,486083,2480466,259589,218337,91136,437350,1001638,943896,172726,1406899,60550,3445,142380,133511
8-7-2021 2:15:00,945603,155531,732523,1118077,400585,314244,998881,497263,361734,432552,68939,552702,896911,336726,866652,665268,114091,486085,2480688,259617,218337,91138,437386,1001638,943896,172737,1407137,60552,3445,142394,133522
8-7-2021 2:30:00,945635,155543,732567,1118137,400585,314258,998939,497263,361734,432554,68940,552740,896911,336726,866692,665364,114092,486088,2480931,259645,218337,91140,437421,1001638,943896,172748,1407360,60553,3445,142406,133532
8-7-2021 2:45:00,945669,155554,732614,1118190,400585,314271,999003,497263,361734,432556,68941,552776,896911,336726,866754,665429,114093,486092,2481158,259670,218337,91141,437450,1001638,943896,172758,1407594,60553,3445,142420,133541
8-7-2021 3:00:00,945702,155565,732666,1118267,400585,314285,999061,497263,361734,432557,68942,552812,896911,336726,866818,665522,114094,486116,2481421,259696,218337,91143,437479,1001638,943896,172769,1407873,60554,3445,142434,133550
8-7-2021 3:15:00,945734,155577,732714,1118335,400585,314297,999121,497263,361734,432559,68943,552849,896911,336726,866880,665617,114095,486159,2481708,259725,218337,91145,437526,1001638,943896,172780,1408144,60555,3445,142448,133558
8-7-2021 3:30:00,945769,155588,732772,1118417,400585,314310,999184,497263,361734,432561,68944,552887,896911,336726,866945,665710,114096,486188,2481983,259756,218337,91146,437563,1001638,943896,172791,1408438,60556,3445,142462,133570
8-7-2021 3:45:00,945806,155599,732816,1118483,400585,314323,999243,497263,361734,432563,68946,552922,896911,336726,867000,665810,114097,486221,2482256,259791,218337,91148,437585,1001638,943896,172802,1408695,60557,3446,142472,133579
8-7-2021 4:00:00,945861,155611,732871,1118548,400585,314336,999305,497263,361734,432564,68947,552957,897045,336726,867061,665888,114098,486260,2482460,259824,218337,91150,437627,1001638,943896,172812,1408915,60557,3446,142486,133589
8-7-2021 4:15:00,945918,155622,732922,1118639,400585,314349,999363,497263,361734,432591,68948,552993,897227,336726,867130,665987,114099,486308,2482700,259862,218337,91152,437657,1001638,943896,172823,1409137,60558,3446,142497,133598
8-7-2021 4:30:00,945980,155633,732979,1118747,400585,314362,999425,497263,361734,432623,68949,553030,897416,336726,867183,666085,114100,486373,2482944,259892,218337,91154,437692,1001638,943896,172833,1409386,60559,3446,142511,133610
8-7-2021 4:45:00,946039,155645,733031,1118811,400585,314375,999484,497263,361734,432652,68950,553069,897572,336726,867222,666163,114100,486418,2483143,259923,218337,91156,437727,1001638,943896,172844,1409601,60560,3446,142525,133620
8-7-2021 5:00:00,946097,155656,733081,1118905,400585,314388,999540,497263,361734,432673,68951,553108,897741,336726,867249,666264,114101,486486,2483377,259948,218337,91158,437772,1001638,943896,172855,1409822,60561,3446,142538,133630
8-7-2021 5:15:00,946158,155667,733140,1119009,400585,314401,999603,497263,361734,432699,68953,553142,897920,336726,867281,666362,114102,486562,2483598,259974,218337,91160,437801,1001638,943896,172865,1410059,60562,3446,142551,133641
8-7-2021 5:30:00,946216,155679,733196,1119115,400585,314413,999662,497263,361734,432727,68954,553184,898106,336726,867345,666448,114103,486634,2483859,260005,218337,91161,437835,1001638,943896,172886,1410321,60563,3446,142564,133653
8-7-2021 5:45:00,946277,155692,733253,1119224,400585,314427,999724,497263,361734,432759,68955,553217,898296,336726,867394,666546,114104,486710,2484109,260037,218337,91163,437867,1001638,943896,172899,1410557,60563,3447,142575,133664
8-7-2021 6:00:00,946335,155704,733309,1119334,400585,314443,999783,497263,361734,432791,68956,553255,898485,336726,867446,666640,114105,486784,2484358,260072,218337,91165,437908,1001638,943896,172914,1410822,60564,3447,142587,133673
8-7-2021 6:15:00,946422,155715,733360,1119414,400672,314461,999840,497266,361815,432824,68957,553291,898536,336795,867489,666710,114106,486859,2484535,260106,218337,91167,437940,1001638,943896,172926,1410984,60565,3447,142601,133682
8-7-2021 6:30:00,946552,155727,733418,1119502,400797,314479,999900,497276,361928,432852,68958,553324,898536,336902,867536,666797,114107,486920,2484706,260135,218337,91168,437962,1001638,943896,172948,1411159,60566,3447,142610,133694
8-7-2021 6:45:00,946678,155739,733475,1119601,400928,314496,999957,497296,362047,432877,68959,553358,898536,337018,867578,666889,114108,486989,2484884,260162,218337,91170,437997,1001638,943896,172984,1411349,60567,3448,142621,133707
8-7-2021 7:00:00,946814,155751,733537,1119706,401068,314514,1000018,497327,362172,432905,68961,553397,898536,337126,867625,666977,114109,487066,2485073,260192,218337,91172,438035,1001638,943896,173022,1411526,60568,3448,142633,133719
8-7-2021 7:15:00,946907,155764,733597,1119814,401187,314532,1000079,497376,362279,432934,68962,553434,898536,337230,867677,667070,114110,487131,2485262,260222,218337,91173,438083,1001638,943896,173064,1411726,60569,3449,142647,133730
8-7-2021 7:30:00,946974,155778,733659,1119911,401291,314552,1000145,497437,362372,432965,68963,553473,898536,337310,867717,667167,114110,487203,2485447,260254,218337,91175,438116,1001638,943896,173104,1411902,60569,3449,142660,133741
8-7-2021 7:45:00,947035,155789,733715,1120010,401319,314567,1000190,497458,362396,432993,68964,553506,898536,337334,867739,667257,114112,487276,2485623,260283,218337,91176,438143,1001757,943943,173124,1412090,60570,3450,142674,133750
8-7-2021 8:00:00,947100,155805,733768,1120090,401319,314588,1000259,497458,362396,433021,68965,553541,898536,337334,867757,667346,114113,487342,2485851,260313,218337,91178,438189,1001844,944043,173145,1412299,60571,3450,142683,133761
8-7-2021 8:15:00,947170,155823,733825,1120190,401319,314610,1000322,497458,362396,433045,68966,553574,898536,337334,867775,667438,114114,487413,2486120,260339,218337,91179,438230,1001844,944153,173161,1412574,60572,3451,142692,133773
8-7-2021 8:30:00,947234,155840,733880,1120277,401319,314628,1000387,497458,362396,433071,68968,553617,898536,337334,867791,667531,114115,487469,2486363,260366,218337,91181,438272,1001844,944292,173174,1412835,60573,3451,142704,133790
8-7-2021 8:45:00,947291,155855,733933,1120371,401319,314649,1000463,497458,362396,433098,68969,553663,898536,337334,867809,667630,114117,487541,2486631,260395,218337,91182,438323,1001844,944450,173195,1413088,60574,3452,142716,133803
8-7-2021 9:00:00,947351,155869,733994,1120464,401319,314669,1000533,497458,362396,433124,68970,553706,898536,337334,867826,667716,114118,487610,2486866,260423,218337,91184,438365,1001844,944618,173210,1413338,60575,3452,142730,133814
8-7-2021 9:15:00,947406,155885,734048,1120539,401319,314687,1000607,497458,362396,433151,68971,553751,898536,337334,867844,667803,114119,487677,2487089,260452,218337,91186,438407,1001844,944816,173227,1413548,60576,3453,142743,133825
8-7-2021 9:30:00,947464,155900,734106,1120625,401319,314708,1000684,497458,362396,433176,68972,553794,898536,337334,867861,667897,114120,487729,2487294,260477,218337,91187,438453,1001844,945020,173241,1413767,60577,3453,142757,133838
8-7-2021 9:45:00,947517,155914,734164,1120705,401319,314727,1000756,497458,362396,433198,68973,553837,898536,337334,867880,667986,114121,487796,2487503,260503,218337,91188,438494,1001844,945254,173263,1413960,60577,3454,142769,133848
8-7-2021 10:00:00,947578,155931,734232,1120817,401319,314749,1000835,497458,362396,433224,68975,553878,898536,337334,867898,668081,114122,487873,2487744,260531,218337,91190,438533,1001844,945483,173302,1414206,60578,3454,142783,133860
8-7-2021 10:15:00,947635,155946,734302,1120918,401319,314771,1000912,497458,362396,433255,68976,553926,898536,337334,867915,668174,114124,487940,2487973,260563,218337,91191,438578,1001844,945749,173345,1414448,60579,3454,142797,133875
8-7-2021 10:30:00,947690,155962,734362,1121005,401319,314792,1000982,497458,362396,433287,68977,553970,898536,337334,867933,668271,114126,488008,2488189,260596,218337,91193,438622,1001844,946027,173388,1414653,60580,3455,142810,133886
8-7-2021 10:45:00,947747,155979,734424,1121110,401319,314814,1001061,497458,362396,433318,68978,554012,898536,337334,867951,668360,114127,488082,2488399,260626,218337,91194,438669,1001844,946299,173420,1414877,60581,3455,142824,133898
8-7-2021 11:00:00,947801,155994,734483,1121187,401319,314834,1001131,497458,362396,433348,68978,554057,898536,337334,867969,668446,114128,488154,2488594,260659,218337,91196,438718,1001844,946597,173453,1415060,60582,3456,142837,133909
8-7-2021 11:15:00,947859,156010,734532,1121296,401319,314856,1001209,497458,362396,433379,68980,554100,898536,337334,867987,668534,114130,488234,2488783,260688,218337,91197,438758,1001844,946887,173484,1415262,60583,3456,142850,133923
8-7-2021 11:30:00,947915,156025,734572,1121401,401319,314875,1001285,497458,362396,433408,68981,554144,898536,337334,868004,668611,114131,488310,2488973,260721,218337,91199,438807,1001844,947204,173507,1415452,60584,3457,142862,133935
8-7-2021 11:45:00,947973,156041,734614,1121525,401319,314896,1001365,497458,362396,433440,68982,554186,898536,337334,868023,668709,114133,488388,2489166,260755,218337,91200,438848,1001844,947503,173519,1415632,60585,3457,142876,133948
8-7-2021 12:00:00,948030,156056,734656,1121624,401319,314916,1001441,497458,362396,433473,68983,554229,898536,337334,868040,668777,114134,488465,2489317,260789,218337,91202,438889,1001844,947830,173530,1415798,60586,3457,142888,133960
8-7-2021 12:15:00,948086,156073,734696,1121700,401319,314936,1001515,497458,362396,433504,68984,554275,898536,337334,868057,668819,114135,488539,2489469,260824,218337,91203,438932,1001844,948145,173541,1415951,60586,3458,142900,133975
8-7-2021 12:30:00,948145,156093,734739,1121775,401319,314957,1001592,497458,362396,433531,68985,554316,898536,337334,868076,668880,114136,488602,2489630,260851,218337,91205,438974,1001844,948402,173554,1416103,60587,3458,142911,133988
8-7-2021 12:45:00,948199,156108,734779,1121888,401319,314975,1001666,497458,362396,433555,68986,554360,898536,337334,868092,668973,114138,488674,2489805,260877,218337,91207,439024,1001844,948723,173565,1416290,60588,3459,142925,134000
8-7-2021 13:00:00,948258,156124,734822,1122000,401319,314995,1001745,497458,362396,433586,68987,554406,898536,337334,868110,669070,114139,488749,2489995,260912,218337,91208,439080,1001844,949028,173575,1416469,60590,3459,142937,134014
8-7-2021 13:15:00,948319,156139,734865,1122109,401319,315013,1001819,497458,362396,433617,68989,554448,898536,337334,868126,669158,114140,488823,2490170,260946,218337,91210,439126,1001844,949355,173581,1416655,60590,3459,142949,134028
8-7-2021 13:30:00,948376,156155,734904,1122236,401319,315033,1001900,497458,362396,433651,68990,554489,898536,337334,868144,669256,114141,488905,2490360,260983,218337,91211,439168,1001844,949679,173582,1416831,60591,3460,142959,134039
8-7-2021 13:45:00,948434,156170,734946,1122344,401319,315052,1001978,497458,362396,433686,68991,554532,898536,337334,868161,669349,114143,488973,2490526,261018,218337,91212,439189,1001844,949973,173582,1417002,60592,3460,142973,134053
8-7-2021 14:00:00,948490,156187,734985,1122421,401319,315071,1002050,497458,362396,433716,68992,554578,898536,337334,868177,669442,114144,489012,2490675,261054,218337,91213,439221,1001844,950262,173583,1417162,60593,3460,142987,134066
8-7-2021 14:15:00,948537,156202,735027,1122494,401319,315091,1002129,497458,362396,433742,68993,554623,898536,337334,868194,669530,114145,489034,2490820,261083,218337,91214,439275,1001844,950535,173584,1417298,60594,3460,143000,134078
8-7-2021 14:30:00,948587,156217,735069,1122548,401319,315109,1002206,497458,362396,433758,68994,554665,898536,337334,868226,669610,114146,489040,2490962,261102,218337,91216,439315,1001844,950738,173585,1417450,60595,3461,143014,134090
8-7-2021 14:45:00,948635,156232,735109,1122614,401319,315124,1002281,497458,362396,433760,68995,554713,898536,337334,868260,669707,114148,489043,2491111,261123,218337,91217,439355,1001844,950961,173586,1417591,60596,3461,143027,134104
8-7-2021 15:00:00,948688,156248,735152,1122681,401319,315140,1002358,497458,362396,433761,68996,554756,898536,337334,868292,669791,114149,489046,2491251,261149,218337,91218,439402,1001844,951177,173586,1417740,60597,3461,143040,134116
8-7-2021 15:15:00,948733,156262,735188,1122754,401319,315156,1002432,497458,362396,433763,68997,554799,898536,337334,868354,669876,114150,489049,2491410,261182,218337,91220,439449,1001844,951416,173587,1417888,60598,3461,143052,134127
8-7-2021 15:30:00,948786,156278,735234,1122827,401319,315172,1002509,497458,362396,433765,68999,554844,898536,337334,868412,669952,114151,489052,2491575,261215,218337,91221,439493,1001844,951611,173588,1418057,60599,3461,143066,134141
8-7-2021 15:45:00,948835,156294,735275,1122922,401319,315188,1002580,497458,362396,433767,69000,554887,898536,337334,868468,670046,114153,489057,2491745,261247,218337,91223,439538,1001844,951843,173589,1418238,60600,3462,143079,134154
8-7-2021 16:00:00,948883,156309,735315,1123018,401319,315203,1002652,497458,362396,433768,69001,554936,898536,337334,868530,670145,114154,489065,2491943,261285,218337,91225,439584,1001844,952059,173590,1418426,60600,3462,143092,134170
8-7-2021 16:15:00,948925,156323,735354,1123119,401326,315218,1002727,497479,362402,433770,69002,554976,898536,337339,868588,670238,114155,489073,2492140,261322,218337,91229,439634,1001844,952211,173600,1418635,60601,3463,143106,134182
8-7-2021 16:30:00,948966,156337,735397,1123206,401369,315233,1002792,497655,362435,433772,69003,555017,898536,337370,868645,670337,114156,489079,2492289,261363,218337,91231,439686,1001844,952211,173611,1418775,60602,3464,143119,134194
8-7-2021 16:45:00,949075,156353,735439,1123301,401442,315249,1002864,497827,362496,433774,69004,555058,898536,337426,868707,670430,114158,489086,2492431,261402,218337,91234,439730,1001844,952211,173621,1418926,60603,3465,143132,134210
8-7-2021 17:00:00,949164,156362,735475,1123383,401466,315262,1002912,497882,362515,433775,69005,555094,898587,337445,868766,670513,114158,489090,2492561,261443,218337,91236,439757,1001909,952281,173629,1419056,60604,3465,143144,134219
8-7-2021 17:15:00,949279,156377,735517,1123474,401466,315279,1002982,497882,362515,433777,69007,555132,898602,337445,868822,670610,114159,489094,2492800,261482,218337,91238,439797,1001927,952404,173639,1419282,60605,3466,143156,134233
8-7-2021 17:30:00,949389,156391,735557,1123543,401466,315294,1003052,497882,362515,433779,69008,555176,898602,337445,868862,670700,114160,489098,2493029,261517,218337,91240,439847,1001927,952519,173649,1419529,60606,3466,143170,134249
8-7-2021 17:45:00,949451,156405,735596,1123613,401466,315309,1003114,497882,362515,433781,69009,555218,898602,337445,868894,670792,114161,489103,2493255,261552,218337,91242,439885,1001927,952613,173660,1419756,60607,3466,143183,134262
8-7-2021 18:00:00,949490,156421,735638,1123665,401466,315325,1003179,497882,362515,433782,69010,555256,898602,337445,868930,670866,114162,489114,2493462,261584,218337,91243,439926,1001927,952676,173670,1419951,60608,3466,143197,134274
8-7-2021 18:15:00,949526,156434,735668,1123751,401466,315339,1003243,497882,362515,433784,69011,555300,898602,337445,868987,670954,114163,489118,2493700,261614,218337,91245,439975,1001927,952736,173680,1420204,60609,3467,143210,134288
8-7-2021 18:30:00,949565,156448,735714,1123835,401466,315355,1003309,497882,362515,433786,69012,555342,898602,337445,869033,671053,114164,489122,2493951,261650,218337,91246,440017,1001927,952778,173690,1420441,60610,3468,143224,134303
8-7-2021 18:45:00,949602,156462,735759,1123884,401466,315370,1003370,497882,362515,433788,69013,555380,898602,337445,869072,671127,114165,489127,2494166,261681,218337,91247,440067,1001927,952808,173701,1420670,60611,3468,143238,134315
8-7-2021 19:00:00,949638,156476,735801,1123945,401466,315385,1003436,497882,362515,433789,69014,555422,898602,337445,869107,671217,114166,489131,2494409,261714,218337,91249,440119,1001927,952826,173710,1420894,60612,3468,143250,134329
8-7-2021 19:15:00,949674,156489,735836,1124010,401466,315400,1003496,497882,362515,433791,69015,555460,898602,337445,869141,671306,114167,489135,2494643,261745,218337,91250,440157,1001927,952836,173721,1421135,60613,3468,143263,134342
8-7-2021 19:30:00,949708,156502,735886,1124082,401466,315414,1003556,497882,362515,433793,69016,555497,898602,337445,869184,671400,114168,489139,2494895,261774,218337,91252,440203,1001927,952840,173731,1421403,60614,3468,143277,134353
8-7-2021 19:45:00,949745,156516,735935,1124162,401466,315429,1003620,497882,362515,433795,69017,555539,898748,337445,869237,671498,114169,489143,2495093,261809,218337,91254,440243,1001927,952840,173742,1421589,60614,3469,143290,134366
8-7-2021 20:00:00,949781,156529,735982,1124234,401466,315444,1003683,497882,362515,433796,69018,555577,898886,337445,869278,671591,114170,489148,2495274,261845,218337,91255,440282,1001927,952840,173751,1421783,60615,3469,143304,134379
8-7-2021 20:15:00,949815,156541,736021,1124269,401466,315459,1003748,497882,362515,433798,69020,555616,899013,337445,869318,671660,114171,489152,2495441,261881,218337,91257,440328,1001927,952840,173762,1421940,60616,3469,143317,134390
8-7-2021 20:30:00,949851,156555,736066,1124321,401466,315474,1003812,497882,362515,433800,69021,555651,899135,337445,869344,671741,114172,489156,2495601,261909,218337,91258,440371,1001927,952840,173772,1422111,60617,3469,143329,134401
8-7-2021 20:45:00,949882,156568,736112,1124390,401466,315488,1003875,497882,362515,433801,69022,555690,899280,337445,869393,671837,114173,489160,2495791,261936,218337,91260,440418,1001927,952840,173782,1422287,60618,3470,143341,134414
8-7-2021 21:00:00,949916,156582,736160,1124467,401466,315503,1003943,497882,362515,433803,69023,555726,899427,337445,869443,671931,114174,489164,2495980,261967,218337,91261,440460,1001927,952840,173792,1422481,60619,3470,143352,134426
8-7-2021 21:15:00,949950,156595,736203,1124526,401466,315517,1004007,497882,362515,433805,69024,555764,899554,337445,869500,671996,114175,489169,2496150,261999,218337,91263,440507,1001927,952840,173802,1422665,60620,3470,143366,134437
8-7-2021 21:30:00,949981,156608,736245,1124607,401466,315532,1004070,497882,362515,433807,69025,555804,899705,337445,869563,672088,114176,489173,2496349,262034,218337,91264,440546,1001927,952840,173813,1422852,60621,3470,143379,134449
8-7-2021 21:45:00,950014,156622,736300,1124694,401466,315546,1004135,497882,362515,433808,69026,555841,899859,337445,869622,672175,114177,489177,2496539,262070,218337,91266,440585,1001927,952840,173823,1423055,60622,3470,143393,134461
8-7-2021 22:00:00,950045,156634,736333,1124775,401466,315560,1004193,497882,362515,433810,69027,555880,900000,337445,869683,672267,114178,489181,2496736,262109,218337,91268,440626,1001927,952840,173833,1423243,60623,3470,143406,134471
8-7-2021 22:15:00,950078,156647,736392,1124848,401466,315575,1004256,497882,362515,433812,69028,555917,900037,337445,869745,672348,114179,489185,2496966,262147,218337,91269,440665,1001927,952840,173843,1423486,60623,3470,143419,134485
8-7-2021 22:30:00,950108,156660,736436,1124920,401466,315589,1004319,497882,362515,433814,69029,555957,900037,337445,869802,672426,114180,489190,2497233,262185,218337,91271,440706,1001927,952840,173854,1423754,60624,3471,143431,134496
8-7-2021 22:45:00,950142,156673,736485,1125005,401466,315604,1004385,497882,362515,433815,69031,555993,900037,337445,869864,672518,114181,489194,2497509,262218,218337,91272,440749,1001927,952840,173863,1424009,60625,3471,143446,134507
8-7-2021 23:00:00,950179,156685,736531,1125082,401466,315618,1004449,497882,362515,433817,69032,556037,900037,337445,869920,672610,114182,489198,2497758,262255,218337,91274,440782,1001927,952840,173874,1424281,60626,3471,143460,134519
8-7-2021 23:15:00,950214,156698,736576,1125159,401466,315632,1004513,497882,362515,433819,69033,556079,900037,337445,869973,672697,114182,489202,2498031,262292,218337,91275,440820,1001927,952840,173884,1424555,60627,3471,143473,134528
8-7-2021 23:30:00,950253,156711,736624,1125243,401466,315647,1004577,497882,362515,433821,69034,556120,900037,337445,870031,672790,114183,489206,2498294,262329,218337,91277,440860,1001927,952840,173894,1424819,60628,3471,143487,134540
8-7-2021 23:45:00,950288,156723,736666,1125316,401466,315661,1004639,497882,362515,433822,69035,556164,900037,337445,870083,672878,114184,489210,2498565,262368,218337,91279,440894,1001927,952840,173905,1425091,60629,3472,143501,134551
8-8-2021 0:00:00,950326,156735,736708,1125396,401466,315676,1004704,497882,362515,433824,69036,556205,900037,337445,870146,672965,114185,489215,2498838,262407,218337,91280,440932,1001927,952840,173915,1425349,60630,3472,143514,134560
8-8-2021 0:15:00,950355,156745,736763,1125478,401529,315689,1004760,497882,362576,433826,69037,556242,900093,337504,870205,673054,114186,489219,2498938,262444,218337,91282,440972,1001927,952840,173925,1425537,60631,3472,143527,134568
8-8-2021 0:30:00,950397,156757,736809,1125552,401623,315704,1004822,497882,362664,433828,69038,556279,900207,337579,870266,673138,114187,489223,2498938,262483,218337,91284,441008,1001927,952840,173934,1425675,60631,3473,143540,134577
8-8-2021 0:45:00,950443,156770,736856,1125630,401716,315718,1004880,497882,362752,433829,69039,556315,900319,337661,870318,673224,114188,489227,2498938,262518,218337,91285,441042,1001927,952840,173945,1425826,60633,3473,143554,134588
8-8-2021 1:00:00,950487,156781,736898,1125691,401808,315732,1004937,497882,362837,433831,69040,556351,900416,337745,870355,673311,114189,489231,2498938,262553,218337,91286,441085,1001927,952840,173955,1425962,60634,3473,143568,134596
8-8-2021 1:15:00,950542,156792,736944,1125762,401905,315746,1004998,497882,362928,433833,69041,556387,900525,337823,870403,673404,114190,489236,2498938,262587,218337,91288,441120,1001927,952840,173964,1426097,60635,3473,143581,134604
8-8-2021 1:30:00,950661,156804,736989,1125822,402028,315759,1005055,497882,363035,433834,69042,556421,900617,337928,870459,673466,114191,489239,2498938,262619,218337,91290,441156,1001927,952840,173974,1426228,60636,3473,143594,134614
8-8-2021 1:45:00,950773,156816,737016,1125903,402144,315774,1005116,497882,363149,433836,69044,556456,900737,338025,870521,673558,114191,489244,2498938,262653,218337,91291,441194,1001927,952840,173984,1426378,60636,3473,143608,134621
8-8-2021 2:00:00,950893,156828,737038,1125987,402272,315788,1005178,497882,363260,433838,69045,556491,900849,338134,870575,673645,114192,489248,2498938,262687,218337,91293,441239,1001927,952840,173994,1426536,60637,3473,143622,134630
8-8-2021 2:15:00,950960,156838,737118,1126067,402311,315800,1005221,497882,363302,433840,69046,556522,900962,338168,870634,673739,114193,489252,2499021,262724,218337,91294,441275,1002008,952840,174003,1426673,60638,3473,143634,134635
8-8-2021 2:30:00,951013,156851,737160,1126143,402311,315816,1005280,497882,363302,433841,69047,556559,901103,338168,870693,673823,114194,489256,2499208,262760,218337,91296,441317,1002027,952840,174013,1426862,60639,3474,143648,134644
8-8-2021 2:45:00,951062,156863,737208,1126224,402311,315830,1005336,497882,363302,433843,69048,556596,901250,338168,870751,673908,114195,489260,2499402,262795,218337,91297,441366,1002027,952840,174024,1427069,60640,3474,143662,134654
